"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"M35368","HP_CARDIOMEGALY","75/9013","140/16896",0.513059303658181,0.884085811979008,0.805209047013227,"THSD4/ENPP1/HBB/IGF2/LYN/SLC22A5/IFIH1/PRKG1/PEX7/TGFB3/FBN1/PSMB9/MFAP5/MYH11/NCF1/SAMHD1/ASXL1/TET3/TGFB2/TAPT1/PLAGL1/FHL1/DSP/NAA10/CHST3/RNASEH2A/PGM1/WDR37/MOGS/EFEMP2/NEK9/SMAD4/ACTA2/BMP2/OXCT1/SLC31A1/SMAD3/DYSF/RRAGC/KLHL41/VAC14/RFC2/PSMB8/GTF2IRD2/BMP6/NHLRC2/CACNA1C/CLIP2/ACADVL/NAGA/PRKAR1A/ESAM/PIGS/PRKAG2/NIPBL/DNAJC30/GTF2I/RNASEH2C/HSD17B10/MTO1/RNASEH2B/ABCC9/GATB/BAZ1B/RBSN/BUD23/LIMK1/AARS2/COX6B1/FKBP6/COX5A/CLXN/DES/KLHL40/MTTP",75
"M46081","HP_ABNORMAL_EKG","75/9013","140/16896",0.513059303658181,0.884085811979008,0.805209047013227,"SCNN1A/CACNA1D/KCND3/DSC3/RYR1/SPRED2/GPD1L/CACNA2D1/TNNI3K/FBN1/DMD/MRAS/GPC4/LTBP2/SCN4B/ALG10B/SLC1A3/SLC2A1/IRX5/KCNH2/SLC6A8/GPC3/NRAS/RRAS2/KCNJ2/SOS1/ATP1A2/RANGRF/AKAP9/TRPM4/TBX5/BRAF/CDC73/PSMD12/BPTF/GNB5/RIT1/DNAJC19/NKX2-5/CBL/DSG2/DYSF/SLMAP/CDKN2B/GYG1/KCNE3/RHOBTB2/TMEM43/CAVIN1/KRAS/SOS2/HADH/RASA2/CALM1/RAF1/SCN2B/CACNA1C/ACADVL/KCNJ5/CDKN1B/POLG/GMPPB/PRKAG2/EMD/KCNE5/GNAS/ABCC9/TNNT2/NOS1AP/LMNA/TLL1/CAV3/GABRA3/HCN4/SLC12A3",75
"M11273","GOBP_RESPIRATORY_SYSTEM_PROCESS","26/9013","48/16896",0.513417405709918,0.884085811979008,0.805209047013227,"NEK10/GLS/HOXA5/NDN/CFAP43/ATP1A2/ODAD4/DDIT3/FTO/TSHZ3/HIPK2/CCDC88C/VANGL1/YWHAZ/TTLL1/AP3B1/STARD7/ZFAND5/BLOC1S6/STK40/ADH5/ECEL1/GSX2/NLGN2/NLGN3/TLX3",26
"M12592","GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE","26/9013","48/16896",0.513417405709918,0.884085811979008,0.805209047013227,"LIPG/DGAT2/VLDLR/SOAT1/LMF1/ABCC8/SCARB1/APOC2/HMOX1/APOC1/APOE/MSR1/MYLIP/LRPAP1/CSK/APOM/GPIHBP1/KHSRP/ITGAV/EHD1/FGF21/LIPC/LIPA/HNRNPK/GPLD1/MTTP",26
"M2350","GOBP_BASE_EXCISION_REPAIR","26/9013","48/16896",0.513417405709918,0.884085811979008,0.805209047013227,"HMGA1/NEIL3/DNA2/POLQ/USP47/FEN1/POLD1/XPA/MUTYH/NEIL1/MPG/LIG3/APEX2/HUWE1/UNG/PCNA/HMGB1/ERCC6/POLE/POLG/ADPRS/SMUG1/ERCC5/MBD4/POLL/HMGA2",26
"M35753","HP_ALOPECIA_OF_SCALP","26/9013","48/16896",0.513417405709918,0.884085811979008,0.805209047013227,"PKP1/TP63/COL3A1/ECM1/HTRA1/LAMA3/CLDN1/SLC39A4/DCLRE1C/GJB6/TTC7A/KLHL24/SAT1/COL17A1/EBP/TARS1/LRP1/NSDHL/AARS1/GTF2E2/GTF2H5/CARS1/UROS/MPLKIP/UROD/ERCC3",26
"M40682","GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY","26/9013","48/16896",0.513417405709918,0.884085811979008,0.805209047013227,"ABCC11/TAP2/ABCC4/TAP1/ABCG1/ABCA8/ABCA12/ABCC8/ABCD3/ABCA13/ABCA3/ABCC10/ABCA1/ABCG2/SLC36A1/ABCA6/ABCC1/ABCD4/ABCD1/ATP13A3/ABCA2/RALBP1/ABCA4/ABCB9/ABCC9/ABCB5",26
"M45812","GOBP_PHAGOCYTOSIS_ENGULFMENT","26/9013","48/16896",0.513417405709918,0.884085811979008,0.805209047013227,"MARCO/ITGA2/PLCG2/FCER1G/FCGR1A/FCGR2B/ITGB2/APPL2/THBS1/RAB31/CLCN3/CD300A/BIN2/GATA2/ARHGAP25/NCKAP1L/BECN1/MSR1/ABCA1/ITGAM/DOCK1/AIF1/ARHGAP12/TIMD4/SH3BP1/RAC1",26
"M10009","GOBP_MYELOID_CELL_DIFFERENTIATION","253/9013","474/16896",0.513445545933004,0.884085811979008,0.805209047013227,"DHRS2/GATA3/LRRC17/IL1R2/MYB/IL6ST/SFRP1/UBD/PRKX/ZBTB16/HBA1/IL20RA/HBB/IL20/HBA2/CDK6/SPIB/LYN/FASN/CCL3/TF/DIAPH3/PIR/ISG15/STAT1/P4HTM/CCR1/CARTPT/ITGB8/UBASH3B/SIGLEC15/GPR171/BATF2/MYC/RUNX1/LYAR/CEBPG/RARA/LBR/FBN1/CBFA2T3/LILRB1/LILRB4/CEBPB/LEF1/PIK3R1/RHEX/HOXA5/FOXP1/TLR2/FCER1G/RACGAP1/CFLAR/HOXA9/SOCS1/PPARGC1B/MFHAS1/BMP4/C1QC/HOXA7/TMEM178A/MTURN/GLUL/IFNG/IRF8/TNFRSF11A/TNF/KIT/GPR183/IL1B/HMGB3/MMP9/ETS1/SMAD5/IFI16/PIK3CD/NEMP1/RELB/CORO1C/CCR7/NDFIP1/CUL4A/FAXDC2/LILRB3/OSCAR/IRF4/POU4F1/EEIG1/GPC3/IKZF1/IL23A/TLR4/JMJD6/LTBR/PTBP3/HCLS1/SNX10/TYROBP/GATA2/PLA2G10/FARP2/ARID4A/TIRAP/PTPN2/NF1/CCN4/MEIS1/LEO1/QKI/TLR3/TRIM58/P2RX5/PRKDC/EVI2B/MT1G/RAB7B/CDIN1/LGALS9/NCKAP1L/IL1RAP/IL15/FECH/BATF3/BLVRB/EPHA2/SH3PXD2A/VEGFA/L3MBTL1/SMAP1/CLPB/DLL1/CBFB/TIFAB/CIB1/H4C14/CDC73/CD74/HSF1/HEATR3/NRROS/SPI1/PML/KLF2/CTNNB1/THOC5/TFRC/ZBTB7A/NEDD9/PAFAH1B1/BMP2/NKAP/PRMT1/HLA-DRB1/ZNF675/ACVR1B/CSF1/LRRK1/IL34/PRKCA/HMGB2/CTR9/PRXL2A/ABI1/ACVR2A/HNRNPU/PURB/SRF/PRDX3/PSEN1/KLF13/RASSF2/CDKN2B/SMIM1/HIPK2/RAC2/GUSB/FLNA/ATP5IF1/IL20RB/VPS54/LIF/RXRA/THPO/MYD88/BCL6/CREB1/SKIC8/PIAS3/CNOT4/SNRK/NPM1/NFKBIA/SRC/GAB3/H4C3/CSF1R/FSTL3/THRA/RBM15/CD4/AP3B1/KMT2E/MAPK14/INPP5D/LARGE1/HMGB1/HIF1A/STAT5B/MXRA7/PTPRJ/GPR55/SIRT1/ATP6AP1/FES/PKNOX1/SLC25A38/MFSD8/HSCB/JAGN1/SLC25A5/ARNT/WDR1/KAT8/CASP3/KLF1/HBD/SH2B3/FBXW7/RNF41/PRDM16/HBQ1/GABPA/RCOR1/TFE3/KLF10/RAC1/HDAC6/H4C13/CASP9/H4C2/CCDC39/CD101/EPO/SBNO2/ZFPM1/RHAG/LIPA/ALAS2/MPIG6B/CSF2/CSF3/AHSP/IL31RA",253
"M10373","GOBP_CARDIAC_SEPTUM_DEVELOPMENT","59/9013","110/16896",0.514476137686322,0.88572288508567,0.806700062996342,"GATA3/LRP2/MSX2/LMO4/SEMA3C/TBX3/ROBO2/SOX11/VANGL2/FRS2/TRIP11/RARA/SLIT2/ZFPM2/CHD7/BMP4/WNT5A/RARB/NOTCH1/NSD2/TGFB2/MATR3/EGLN1/FZD1/BMP7/MDM2/MDM4/PARVA/CCN1/ADAMTS6/AP2B1/HEY1/TBX5/NRP1/SMAD4/HEYL/DCTN5/BMPR2/SLIT3/NKX2-5/NOS3/DHRS3/BMPR1A/HES1/SMO/PTK7/PROX1/NDST1/RBM15/PRDM1/NOG/SALL1/SMAD6/ACVR1/TBX2/SAV1/HECTD1/PAX8/ZFPM1",59
"M36397","HP_SPORADIC","51/9013","95/16896",0.515438626845804,0.886742600826956,0.807628801280725,"MAPT/NR4A2/IGF2/CPLX1/FGFR3/CDON/NFIA/NLGN4X/KIF1B/MYC/FOXG1/SIX3/CHD7/SNRPN/PTDSS1/LMNB2/ZBTB20/KIT/NSD2/FLNB/UBE3A/NRAS/SIN3A/RPS6KA3/RAI1/COQ2/ATXN3/GNAQ/AKT1/PAFAH1B1/HLA-DRB1/CREBBP/PSEN1/PIK3CA/EHMT1/TSC1/KRAS/TSC2/PDGFRA/TINF2/BCL10/PBRM1/NIPBL/FLCN/GNAS/TBP/MAP2K1/ATXN2/GJA8/HNF1A/HNF1B",51
"M37905","HP_CONGENITAL_MALFORMATION_OF_THE_RIGHT_HEART","51/9013","95/16896",0.515438626845804,0.886742600826956,0.807628801280725,"RSPH1/NME5/PLCH1/ZMYND10/NEK10/DNAH5/DNAAF11/DNAAF4/TTC12/CCNO/SPEF2/DNAL1/DNAH7/CHD7/CFAP53/PTPN22/BRWD1/RSPH3/NOTCH1/STK36/CFAP300/DNAAF3/RAI1/PEX19/TBX5/BCOR/CTU2/HLA-B/MCTP2/PIGL/ODAD4/HLA-DRB1/NKX2-5/TBC1D24/DVL3/CCDC65/OFD1/DNAAF1/ATP6V1B2/LRRC56/RPGR/CFAP298/TBX2/GDF1/UBE2A/CCDC40/OTUD5/CCDC39/HYDIN/CLXN/DNAH1",51
"M12263","GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION","18/9013","33/16896",0.515947673367406,0.886742600826956,0.807628801280725,"EN1/GLI3/FGF10/DLX2/SIX3/IRX2/HOXA9/PBX1/HOXC10/HOXC9/HOXA10/DLL1/CTNNB1/IRX3/CHSY1/PBX2/HOXA11/GLI1",18
"M13122","GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","18/9013","33/16896",0.515947673367406,0.886742600826956,0.807628801280725,"GATA3/SHISA2/SMOC2/FGFBP1/WNT5A/THBS1/SULF2/GPC1/CREB3L1/SPRY1/CTNNB1/OFD1/NPTN/NOG/FUZ/SPRY4/PRDM14/OTX2",18
"M13498","GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS","18/9013","33/16896",0.515947673367406,0.886742600826956,0.807628801280725,"SCNN1A/ATP1A4/SCNN1B/SCNN1G/SLC12A2/SLC1A3/FXYD3/ATP1B3/ATP1A2/FXYD5/SLC8A1/ATP1B1/CHP1/FXYD2/SLC9A1/CHP2/FXYD7/SLC9A2",18
"M16491","GOBP_PROTEIN_TARGETING_TO_LYSOSOME","18/9013","33/16896",0.515947673367406,0.886742600826956,0.807628801280725,"ZFYVE16/PIK3C3/LAPTM5/NEDD4/CLU/SORL1/BECN1/M6PR/GNPTG/ATG14/GCC2/IGF2R/VPS54/VPS53/SCARB2/AP3B1/HGS/GGA3",18
"M18094","GOMF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING","18/9013","33/16896",0.515947673367406,0.886742600826956,0.807628801280725,"AGR2/ERBB4/AREG/VAV3/TGFA/FAM83B/PLSCR1/SNX1/SNX2/SLA/SOS1/CCDC88A/HIP1/CNOT9/HBEGF/SHC1/RNF126/ATXN2",18
"M18612","GOMF_TRANSLATION_INITIATION_FACTOR_BINDING","18/9013","33/16896",0.515947673367406,0.886742600826956,0.807628801280725,"EIF4EBP1/EIF3F/NCK1/EIF3B/POLR2D/EIF4EBP3/EIF3M/EIF4G1/ZPR1/EIF5/FMR1/EIF2S2/SYT11/PPP1R15A/EIF2B5/EIF4EBP2/LARP1/OTX2",18
"M35336","HP_MACRODONTIA","18/9013","33/16896",0.515947673367406,0.886742600826956,0.807628801280725,"TP63/GJA1/SMOC1/KCNMA1/PURA/ANKRD11/BRCA1/KCNK9/TBC1D24/MBD5/ASCC3/VPS13B/ATP6V1B2/PQBP1/ABCC9/NECTIN1/PACS2/CTCF",18
"M35510","HP_POLYCYTHEMIA","18/9013","33/16896",0.515947673367406,0.886742600826956,0.807628801280725,"HBA1/HBB/HBA2/TRIP13/KCNN4/H19/CCND1/BRCA2/EDNRB/EGLN1/GPC3/NAA10/CTR9/PIEZO1/SH2B3/EPOR/REST/EPO",18
"M43536","HP_PERSISTENT_HEAD_LAG","18/9013","33/16896",0.515947673367406,0.886742600826956,0.807628801280725,"EN1/NEDD4L/ITPR1/IFT140/LAMB2/RFC4/CAMK2B/TIMM50/SERPINH1/SLC25A12/SLC31A1/DHX30/NSRP1/UGP2/MICOS13/GEMIN4/MPZ/FARSB",18
"M10230","GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS","43/9013","80/16896",0.516672364208465,0.887575597480444,0.808387479264732,"AR/MSX2/RAD51AP1/AURKA/DEFB1/AGO2/CDC25A/LFNG/CFAP69/KNL1/INHBB/CDC25B/ZFPM2/WNT5A/APELA/YTHDC2/CDC25C/MEIOC/DMRT1/TAC1/EDNRB/SOX9/HDAC2/SMURF2/UBE2B/PLA2G10/LHFPL2/BNC1/VEGFA/CIB1/CTNNB1/PDE3A/ACVR1B/OVOL1/OOEP/SIRT2/NPM2/ZP4/CCDC87/PRDM14/RETN/PRDM9/PLB1",43
"M35320","HP_OMPHALOCELE","43/9013","80/16896",0.516672364208465,0.887575597480444,0.808387479264732,"AR/LRP2/GLI3/IGF2/TP63/MID1/SEMA3E/VANGL2/GAD1/RIPK4/MYH11/DYNC2H1/CHD7/PLCB4/GPC4/PTCH1/FLNB/AMER1/GPC3/PIGN/CEP120/MTHFR/CD96/TTC7A/WDR35/MEG3/LMOD1/NEK9/DACT1/DYNC2I1/PAFAH1B1/IFT81/DVL3/FLNA/TRRAP/THRA/PPP2R3C/HIC1/MAMLD1/ALG9/HOXD13/COL11A2/MASP1",43
"M35616","HP_SPASTIC_GAIT","43/9013","80/16896",0.516672364208465,0.887575597480444,0.808387479264732,"REEP1/RETREG1/CYP7B1/WLS/PLAAT3/RTN2/SPG11/KIF1A/SHMT2/NT5C2/SPART/FDXR/WDR26/LMNB1/ATAD3A/CCT5/TECPR2/MFSD2A/ZFR/SACS/SLC39A14/TMEM63C/BSCL2/AMPD2/SPTSSA/AFG3L2/VCP/USP8/CYP2U1/KPNA3/APC/NSUN2/ABCD1/HSPD1/B4GALNT1/ERCC6/DDHD1/SPTAN1/SPAST/AP5Z1/UBAP1/CTCF/GJC2",43
"M14816","GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY","35/9013","65/16896",0.518327084233873,0.887754328986279,0.808550264622821,"ADAMTS15/MMP1/MMP12/MMP7/MMP10/CTSV/HPSE/TPSAB1/MMP20/TIMP3/CTSS/MELTF/FSCN1/RECK/HPN/KIF9/KLK7/MMP9/CLASP2/TGFB2/NOXO1/IL6/FAP/ADAM8/CST3/LRP1/PBXIP1/MMP8/CTSG/FURIN/FLOT1/TMPRSS6/CARMIL2/KLK4/PLG",35
"M23872","GOBP_ANIMAL_ORGAN_FORMATION","35/9013","65/16896",0.518327084233873,0.887754328986279,0.808550264622821,"AR/LRP2/RDH10/FOLR1/GLI3/FGF10/ROBO2/FRS2/FGF1/EMP2/BMP4/WNT5A/MESP1/NOTCH1/MAPK1/AXIN2/PIM1/BMP7/SPRY1/TBX5/PAX2/EXT1/CTNNB1/BMP2/SOX17/LEMD2/BMPR1A/HES1/WNT2B/NOG/POU5F1/FOXH1/PAX8/MAP2K1/HOXA11",35
"M34502","HP_SMALL_SCROTUM","35/9013","65/16896",0.518327084233873,0.887754328986279,0.808550264622821,"SETBP1/GLI3/TBX3/RYR1/ORC6/KAT6B/SNRPN/BMP4/DHCR7/STXBP1/NDN/SOX9/SIM1/ANOS1/TSPYL1/OCA2/TCOF1/POR/POLR1B/TUBB/MAPRE2/POLR1C/RFX7/RAB3GAP2/TRRAP/PHF6/ATRX/TBC1D20/BLTP1/RAB18/FARSB/NECTIN1/MED12/SRD5A2/ZRSR2",35
"M36457","HP_ABNORMAL_ENDOCARDIUM_MORPHOLOGY","35/9013","65/16896",0.518327084233873,0.887754328986279,0.808550264622821,"C4A/MCM10/ENPP1/CLEC7A/SLC22A5/CCR1/NCF1/GLA/FAS/ERAP1/TLR4/OTULIN/BRAF/IL10/HLA-B/IL12A/STAT4/IDUA/IFNGR1/RFC2/GTF2IRD2/RAF1/CLIP2/PDGFRA/PRKAR1A/IL17RA/DNAJC30/GTF2I/TAFAZZIN/BAZ1B/BUD23/LIMK1/FKBP6/MEFV/IL12A-AS1",35
"M7392","GOMF_COLLAGEN_BINDING","35/9013","65/16896",0.518327084233873,0.887754328986279,0.808550264622821,"MMP12/COCH/COL14A1/ADGRG6/COMP/ITGA2/PCOLCE2/ECM2/CTSS/CTSL/SPARC/LRRC15/LUM/THBS1/MMP9/PODN/AEBP1/CRTAP/ITGA1/ADGRG1/SERPINH1/CTSB/ITGA11/NID2/COL5A3/SMAD4/NID1/ANTXR1/SMAD3/FN1/PDGFA/C1QTNF1/CHADL/RELL2/DSPP",35
"M41579","HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_CONCENTRATION","60/9013","112/16896",0.519408376735645,0.887754328986279,0.808550264622821,"PSAT1/CBS/PHGDH/TDO2/NR4A2/MCCC2/ASNS/TAT/ASS1/GLDC/GLS/KYNU/COX16/FAH/GLUL/QDPR/SLC7A7/MCCC1/MMAA/GNMT/SLC19A1/TCN2/MTHFR/MTHFD1/IMPDH2/SLC25A13/AASS/GPHN/NDUFB10/TEFM/PCCA/SPR/GCH1/BCAT2/ALDH4A1/SKIC3/GCSH/MAT1A/MMUT/TFAM/PNPO/ABCD4/IBA57/BOLA3/ASL/NADK2/PTS/BCKDHB/NFU1/MMACHC/TALDO1/MDH1/HCFC1/BCKDHA/FTCD/PRDX1/GUCY2D/COX5A/SLC6A18/CA5A",60
"M8501","GOMF_CYTOKINE_RECEPTOR_BINDING","142/9013","266/16896",0.520040605804781,0.887754328986279,0.808550264622821,"CXCL5/GATA3/CCL8/CXCL11/CXCL10/CCL18/CCL20/CXCL1/IL6ST/LRG1/CXCL8/CXCL2/CXCL14/CXCL9/CCL7/IL20/CXCL6/EFNA5/CCL13/CCL5/CCL2/CCL4/DEFB1/CX3CR1/SPRED2/CCL3/LTB/TNFSF13B/CX3CL1/STAT1/TNFSF15/FRS2/CXCL3/TGFB3/KITLG/ECM1/BID/PIK3R1/RHEX/JAK3/CFLAR/SOCS1/C5/CCR2/IFNG/XCL2/CXCL16/TNF/IL1RN/IL1B/XCL1/CISH/CD300LF/ERAP1/PIBF1/TGFB2/FASLG/OSM/IL23A/IL7/NES/NOL3/CCL26/IL12RB1/CCRL2/TIMM50/IL18/IL6R/ADAM17/IL6/CCDC88A/CADM4/IL15/RASL11B/TOLLIP/SYK/TNFSF8/YARS1/SOCS3/VEGFA/OSMR/MAP3K7/ADAM8/IL10/CNIH4/PYCARD/IL12A/TRAF5/CXCL12/CD70/CSF1/IL34/SMAD3/CASP8AP2/ITCH/FEM1B/SMURF1/LIF/TRAF1/TNFSF9/TNFSF14/MYD88/FKBP1A/CCL23/SDCBP/TMBIM1/SPRED1/IFNL1/USP15/LTA/CKLF/IL36G/IL36RN/SMAD6/CCL17/TRAF3/MADD/CASP3/SH2B3/RNF41/IFNA10/TRAF2/VEGFB/EDA/SHC1/TNFSF12/CD40LG/IL27/TLR9/DAB2IP/IL13/IL1F10/EPO/CCL24/IFNA4/CSF2/CSHL1/IL37/CSF3/DEFB103B/GPR15LG/IL36B",142
"M10907","GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION","27/9013","50/16896",0.520700373262847,0.887754328986279,0.808550264622821,"ESR1/CCNA2/FGF10/CDK6/PDGFD/EGFR/MYC/CDC6/CCNB1/WNT5A/IGF1/CTC1/FBLN1/E2F1/CD74/BMI1/PML/SPHK1/GAS6/FN1/PDGFA/CDK4/WAPL/PDGFRA/TGIF1/RNASEH2B/IL13",27
"M11488","GOBP_MICROTUBULE_NUCLEATION","27/9013","50/16896",0.520700373262847,0.887754328986279,0.808550264622821,"TPX2/CCDC57/SLAIN1/CLASP2/TUBGCP3/EML2/HAUS8/CKAP5/HAUS6/SLAIN2/AKAP9/NME7/HAUS7/PDE4DIP/NDE1/HAUS5/TPPP/MZT2A/TUBG2/PCNT/TUBGCP5/CEP192/CSNK1D/HAUS2/NEDD1/NIN/ARHGEF7",27
"M14310","GOBP_RHYTHMIC_BEHAVIOR","27/9013","50/16896",0.520700373262847,0.887754328986279,0.808550264622821,"NMU/PLN/KCND2/CARTPT/ROGDI/SIX3/ADA/CIART/PTEN/PER3/ZFHX3/MTA1/EGR2/FXR1/NCOR1/USP2/BTBD9/GHRH/BLOC1S6/GPR176/NR1D1/KCNA2/GHRL/ANKFN1/CSF2/GHRHR/MC3R",27
"M17975","GOBP_BILE_ACID_METABOLIC_PROCESS","27/9013","50/16896",0.520700373262847,0.887754328986279,0.808550264622821,"SLC27A2/ACOX2/ATP8B1/CYP7B1/CYP39A1/OSBPL3/AMACR/OSBPL6/ABCD3/ACOT8/NPC1/CYP27A1/STARD4/STAR/NR1H3/ACAA1/PROX1/SCP2/HSD3B7/SIRT1/OSBPL7/HSD17B10/NR1D1/OSBP/AKR1C1/SULT2A1/BAAT",27
"M18838","GOMF_SIGNALING_RECEPTOR_COMPLEX_ADAPTOR_ACTIVITY","27/9013","50/16896",0.520700373262847,0.887754328986279,0.808550264622821,"IRS1/FRS2/SORBS1/PIK3R1/HOMER2/CARD10/DLG5/NCK1/TRAT1/GNB4/NCK2/CD3G/GRB10/MAGI2/SHANK2/GNB5/NUP62/DOK2/SH2B2/SPAG9/SPATA2/CD3E/GNB1/SHB/SH2B3/SHC1/FRS3",27
"M35355","HP_WEAK_CRY","27/9013","50/16896",0.520700373262847,0.887754328986279,0.808550264622821,"RYR1/CRYAB/HACD1/SNRPN/LAMA3/LAMB2/LAMA2/SIM1/GGPS1/ASAH1/PEX19/VARS1/IFT56/ASPA/TPM3/FTO/COQ9/MYO9A/VPS13B/KDM6A/RAPSN/ATRX/NIPBL/PPP1R21/TRIP4/SYT2/IGHMBP2",27
"M15494","GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS","52/9013","97/16896",0.520714226708328,0.887754328986279,0.808550264622821,"RDH10/XBP1/ADM/ELOVL5/SREBF1/ABCG1/SORBS1/DGAT2/PTGS2/FGF1/EDN1/PPARA/IFNG/ZBTB20/TNF/IL1B/SCARB1/MAPK1/SLC45A3/APOC2/CREBL2/CCN1/APOE/QKI/GNAI1/PAQR3/SIRT3/STARD4/POR/MFSD2A/ACSL3/PLIN5/CD74/AKT1/STAR/NR1H3/PLAA/CHP1/CREB1/BMP6/DAB2/ABCD1/SLC27A1/PRKCD/LPGAT1/SIRT2/GPIHBP1/NR1D1/POMC/GPLD1/APOA4/MC2R",52
"M15544","GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH","52/9013","97/16896",0.520714226708328,0.887754328986279,0.808550264622821,"MAPT/BCL11A/EFNA5/IFRD1/SEMA6D/FGF13/OLFM1/WNT5A/SEMA3F/SEMA5A/MAP2/SEMA4D/L1CAM/NTN1/RAB21/SEMA3G/CLASP2/SIN3A/APOE/SPART/RTN4R/ULK2/TTL/TRPV2/NRP1/VEGFA/SHTN1/GSK3B/BMPR2/PAFAH1B1/CXCL12/FN1/IST1/SRF/SMURF1/DNM2/CDKL3/MAP3K13/DRAXIN/DISC1/ARHGAP4/GOLGA4/TWF2/MACF1/SEMA7A/SEMA4F/LIMK1/RTN4/SEMA6C/ADCY10/CDH4/DCC",52
"M37309","HP_AXIAL_HYPOTONIA","183/9013","343/16896",0.520948998627265,0.887754328986279,0.808550264622821,"PSAT1/DNAJC12/PLCH1/NEDD4L/SLC1A2/ELP2/RYR1/STIL/ASNS/UGDH/SOX10/CDON/IFIH1/PRDM13/CACNA2D1/CACNA2D2/GAD1/GLS/OCLN/PCLO/KCNMA1/SIX3/PCGF2/PNPT1/SAMHD1/ASXL1/KCNJ11/SLC18A2/ATG7/PTCH1/HYCC1/STXBP1/TRMT10A/ABCC8/KIF1A/CERT1/SLC25A19/SLC6A8/SMC1A/AMFR/SUOX/TMTC3/GALC/SEPSECS/GFER/NUS1/CAMK2B/ALG3/NT5C2/FDXR/RNASEH2A/LMNB1/CAMLG/ATAD3A/SEL1L/WARS2/UQCRQ/PDE10A/GFM2/DLL1/NDUFS1/GPHN/NRROS/EBP/CTNNB1/LYRM7/KARS1/FAR1/SLC39A14/SLC6A9/PAFAH1B1/YIF1B/MRPL12/CAMTA1/SLC25A12/EMC1/ZSWIM6/AP4S1/GTPBP2/DISP1/TEFM/VPS13D/PCCA/SLC31A1/DNM1L/SPR/COG3/B9D1/FTH1/UBE3B/HTT/VAMP2/RAP1GDS1/EARS2/AMPD2/MED11/GCSH/DHPS/ASCC3/ASH1L/VPS41/CHP1/NSRP1/AARS1/SPTSSA/EIF2AK2/RAB3GAP2/DHRSX/FBXO28/MINPP1/ERCC1/AIMP1/PNPO/LRRC32/SLC35A2/GRIN2D/WDR73/SLC38A3/NSUN2/MRPS22/REPS1/CHMP1A/ALG6/NHLRC2/MED23/UGP2/GM2A/GNB1/POGZ/PIGA/COQ8A/CACNA1C/TSEN54/TSEN15/PRR12/TUBB3/PTS/NAXD/ERCC6/SLC30A9/NSMCE3/NDUFV2/MICOS13/ERCC8/TRNT1/NFU1/RRM2B/MAN2B1/ADARB1/PIGY/CLP1/RNASEH2C/DDX6/CASK/PARS2/MFF/TGIF1/RAB18/DARS1/PSAP/PIK3R2/RARS2/RNASEH2B/MMACHC/PYCR2/GTPBP1/MDH1/FARSB/FOXH1/SPEG/MACF1/AP3D1/VPS11/PRDX1/GJA8/GFM1/TRAPPC12/KCNT1/TBC1D2B/CACNA1E/GJC2/RTTN/GRIK2",183
"M11708","GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT","10/9013","18/16896",0.521257589599479,0.887754328986279,0.808550264622821,"DDX39A/NEAT1/TPR/KHDRBS1/NUP153/NRDE2/WNK1/NSUN2/NCBP2/IWS1",10
"M12191","GOBP_DNA_CONFORMATION_CHANGE","10/9013","18/16896",0.521257589599479,0.887754328986279,0.808550264622821,"BLM/TOP2A/DNA2/HMGB3/TOP1MT/TDRD3/HMGB2/TOP3B/HMGB1/ERCC3",10
"M14633","GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING","10/9013","18/16896",0.521257589599479,0.887754328986279,0.808550264622821,"SRI/ASPH/TBX5/CAV1/SLC8A1/TMEM43/CALM1/IRX3/CASQ2/PDE4D",10
"M15006","GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY","10/9013","18/16896",0.521257589599479,0.887754328986279,0.808550264622821,"DNAJC2/DTD1/VARS1/YRDC/AARS1/IARS1/LARS1/GATC/DTD2/AARS2",10
"M16615","GOBP_RESPONSE_TO_LEAD_ION","10/9013","18/16896",0.521257589599479,0.887754328986279,0.808550264622821,"MAPT/PLSCR1/CLDN1/PPP2CA/ALAD/DNMT3A/BECN1/CPOX/PPP2CB/BACE1",10
"M17338","GOCC_TRANSCRIPTION_FACTOR_TFTC_COMPLEX","10/9013","18/16896",0.521257589599479,0.887754328986279,0.808550264622821,"TAF9B/TAF5/TAF5L/TAF2/ENY2/TAF9/TRRAP/USP22/TAF6/SUPT3H",10
